row_uid,team_id,timestamp,distance_m,tolerance_m,settlement_id,settlement_name,ward_name,lga_name
94277fab3e9cd85c,T01,2026-03-11 07:41:00,9.127682293806815,186.9,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
de990e5abd3a6e11,T01,2026-03-11 07:42:00,38.140516018125034,178.8,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
9041efeb57dddd2c,T01,2026-03-11 07:43:00,48.617441035372615,180.0,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
86bd6f7df452ba1c,T01,2026-03-11 07:44:00,53.69649691475147,171.6,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
6e926d7edd239880,T01,2026-03-11 07:45:00,56.8391643817354,173.0,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
f0ef7e217bf11637,T01,2026-03-11 07:46:00,40.171980987794214,205.9,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
52a56b593b5cefb0,T01,2026-03-11 07:47:00,66.14696343542408,174.6,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
e87eeb6f75d60c4f,T01,2026-03-11 07:48:00,58.490031117064156,183.9,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
82b2b587d2d0f0b6,T01,2026-03-11 07:49:00,34.16367490209191,185.9,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
9d873a13a9d84bbd,T01,2026-03-11 07:50:00,66.75714215220516,207.8,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
537a54fbcdc6d074,T01,2026-03-11 07:51:00,54.749464559034074,172.5,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
6db38915d3d2caeb,T01,2026-03-11 07:52:00,83.2120334553175,194.9,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
e8df11d13c386b66,T01,2026-03-11 07:53:00,26.496171565121905,195.4,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
aa07e531389252a1,T01,2026-03-11 07:54:00,65.52071858490308,194.2,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
2f2c3921d1ecd051,T01,2026-03-11 07:55:00,25.09145185309562,188.3,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
a39fbda167243830,T01,2026-03-11 07:56:00,19.86415437874553,185.3,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
e7e1a5b6438ff61e,T01,2026-03-11 07:57:00,28.703676388641615,171.7,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
2e51ec81157323af,T01,2026-03-11 07:58:00,41.44347695999463,185.9,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
b40950a0f915c1bf,T01,2026-03-11 07:59:00,36.17333688405419,191.7,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
9927431407b582fe,T01,2026-03-11 08:00:00,5.83502613427827,186.5,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
d66e6fc1a473b158,T01,2026-03-11 08:01:00,68.30899810314469,197.8,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
508bc125643148eb,T01,2026-03-11 08:02:00,27.4135760276368,196.3,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
6174e8ef80bc68d2,T01,2026-03-11 08:03:00,43.096592449387934,199.2,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
6c4a457b2d547235,T01,2026-03-11 08:04:00,29.406036643558302,203.9,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
f52560fd9203a118,T01,2026-03-11 08:05:00,39.14095450635233,179.4,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
749126659bb1180d,T01,2026-03-11 08:06:00,8.384170083045483,201.9,S00046,Kasama-Tudun,Ekngoyi,Idi-Oro
4cc32a665788eff8,T01,2026-03-11 11:39:00,97.54146407886537,176.2,S00117,Sarade,Ekngoyi,Idi-Oro
9925ed24810d741c,T01,2026-03-11 11:40:00,12.937464090506355,191.0,S00117,Sarade,Ekngoyi,Idi-Oro
3378d0a2d3393dc4,T01,2026-03-11 11:41:00,46.282494055914384,183.2,S00117,Sarade,Ekngoyi,Idi-Oro
1cd0216f92801f77,T01,2026-03-11 11:42:00,55.734467135301195,204.7,S00117,Sarade,Ekngoyi,Idi-Oro
236f02ee68a2edf1,T01,2026-03-11 11:43:00,10.324039923627968,167.3,S00117,Sarade,Ekngoyi,Idi-Oro
523322046fd2e9a5,T01,2026-03-11 11:44:00,23.08903603307371,189.4,S00117,Sarade,Ekngoyi,Idi-Oro
cdaa3d3e6302906a,T01,2026-03-11 11:45:00,17.966839270989137,183.3,S00117,Sarade,Ekngoyi,Idi-Oro
ff377bd2034df0fc,T01,2026-03-11 11:46:00,4.5927400834629175,169.8,S00117,Sarade,Ekngoyi,Idi-Oro
bde5bd99d7e63e55,T01,2026-03-11 11:47:00,22.428320309721105,174.7,S00117,Sarade,Ekngoyi,Idi-Oro
5fb4b6292d2f2e84,T01,2026-03-11 11:48:00,33.445663281857044,201.8,S00117,Sarade,Ekngoyi,Idi-Oro
5fb3a9eb024d5c47,T01,2026-03-11 11:49:00,24.515526305320318,197.5,S00117,Sarade,Ekngoyi,Idi-Oro
8d4896a239ff5d5a,T01,2026-03-11 11:50:00,12.76831475985103,191.8,S00117,Sarade,Ekngoyi,Idi-Oro
a7337c02280e041d,T01,2026-03-11 11:51:00,9.342911164236993,187.8,S00117,Sarade,Ekngoyi,Idi-Oro
eb1eb56e6f0ce9f5,T01,2026-03-11 11:52:00,28.62075392872697,173.0,S00117,Sarade,Ekngoyi,Idi-Oro
88dce0b88e5df382,T01,2026-03-11 11:53:00,18.04736227424828,175.7,S00117,Sarade,Ekngoyi,Idi-Oro
b58efe37c324510f,T01,2026-03-11 11:54:00,24.199720081025482,179.6,S00117,Sarade,Ekngoyi,Idi-Oro
f29ec5f52db63d8e,T01,2026-03-11 11:55:00,42.18766299164705,187.9,S00117,Sarade,Ekngoyi,Idi-Oro
fe9b8ede6c9786e7,T01,2026-03-11 11:56:00,42.8894120339876,193.9,S00117,Sarade,Ekngoyi,Idi-Oro
1c1fdb6d65750aa6,T01,2026-03-11 11:57:00,68.61347677193004,167.8,S00117,Sarade,Ekngoyi,Idi-Oro
bca78d08fb4a60c5,T01,2026-03-11 11:58:00,62.678884866654805,198.6,S00117,Sarade,Ekngoyi,Idi-Oro
426261cfec3fb1f0,T01,2026-03-11 11:59:00,51.42940470534264,197.4,S00117,Sarade,Ekngoyi,Idi-Oro
b871eb2a5913f2e5,T01,2026-03-11 12:00:00,35.817665912537976,176.5,S00117,Sarade,Ekngoyi,Idi-Oro
b3dd670773eee758,T01,2026-03-11 12:01:00,26.63070804296721,193.5,S00117,Sarade,Ekngoyi,Idi-Oro
27f92dd84b0bf244,T01,2026-03-11 12:02:00,63.69186523567895,193.2,S00117,Sarade,Ekngoyi,Idi-Oro
75ea7f3fc130403c,T01,2026-03-11 12:03:00,48.42820244968959,170.3,S00117,Sarade,Ekngoyi,Idi-Oro
0f242a773eec0e2a,T01,2026-03-11 12:04:00,120.70232075343361,183.3,S00117,Sarade,Ekngoyi,Idi-Oro
5cbeae26ec67c2cc,T01,2026-03-11 12:05:00,46.447608626435816,204.8,S00117,Sarade,Ekngoyi,Idi-Oro
855e2987f13042e4,T01,2026-03-11 12:06:00,41.70049568639153,168.1,S00117,Sarade,Ekngoyi,Idi-Oro
b7464a44f997e1b4,T01,2026-03-11 12:07:00,10.82418888681779,207.4,S00117,Sarade,Ekngoyi,Idi-Oro
e913169f99f810ae,T01,2026-03-11 12:08:00,40.2203277786371,190.3,S00117,Sarade,Ekngoyi,Idi-Oro
f93d7eb9f63c9b3e,T01,2026-03-11 12:09:00,47.08350004302542,203.3,S00117,Sarade,Ekngoyi,Idi-Oro
b618893463e27dd5,T01,2026-03-11 12:10:00,61.772217645416546,205.7,S00117,Sarade,Ekngoyi,Idi-Oro
cddc17bf4bb7af62,T01,2026-03-11 18:07:00,176.77736357320083,190.9,S00600,Yenayi,Bayoyi,Idi-Oro
9841d0e3041ed714,T01,2026-03-11 18:08:00,172.4086361409253,200.1,S00600,Yenayi,Bayoyi,Idi-Oro
76bbdd5187fae3e9,T01,2026-03-11 18:09:00,86.52410177124185,201.0,S00600,Yenayi,Bayoyi,Idi-Oro
f59ea138632d7fd8,T01,2026-03-11 18:10:00,65.73948938192342,179.2,S00600,Yenayi,Bayoyi,Idi-Oro
496ab753fc6079b4,T01,2026-03-11 18:11:00,57.043831438919725,194.5,S00600,Yenayi,Bayoyi,Idi-Oro
45d82d3f3946d509,T01,2026-03-11 18:12:00,89.59361168926,168.0,S00600,Yenayi,Bayoyi,Idi-Oro
df9a193b0db29a11,T01,2026-03-12 07:27:00,112.81066785679192,162.7340218674676,S02157,Falako,Tasayi,Katsuma
22c29d9bc644b4f4,T01,2026-03-12 07:28:00,17.072884849551578,147.1340218674676,S02157,Falako,Tasayi,Katsuma
30ec79fc004349df,T01,2026-03-12 07:29:00,19.28201159587044,145.53402186746757,S02157,Falako,Tasayi,Katsuma
191518668aeab273,T01,2026-03-12 07:30:00,56.09082124719914,152.93402186746758,S02157,Falako,Tasayi,Katsuma
39dff89e5183edfb,T01,2026-03-12 07:31:00,14.492889656536391,123.33402186746758,S02157,Falako,Tasayi,Katsuma
cc6abaa9d1669df6,T01,2026-03-12 07:32:00,24.136638949293147,161.6340218674676,S02157,Falako,Tasayi,Katsuma
1fad615c4cdd8878,T01,2026-03-12 07:33:00,76.32206918470337,156.03402186746757,S02157,Falako,Tasayi,Katsuma
a3810b548a70fa10,T01,2026-03-12 07:34:00,58.32811793051448,126.43402186746758,S02157,Falako,Tasayi,Katsuma
352aa70bb8437cf7,T01,2026-03-12 07:35:00,58.07844417631047,149.03402186746757,S02157,Falako,Tasayi,Katsuma
f8724e9d9df4ca5c,T01,2026-03-12 07:36:00,30.930679952758915,153.03402186746757,S02157,Falako,Tasayi,Katsuma
b7153846e102b4ef,T01,2026-03-12 07:37:00,19.10533023021803,159.43402186746758,S02157,Falako,Tasayi,Katsuma
bed0b515080eca1d,T01,2026-03-12 07:38:00,30.017999718345447,140.03402186746757,S02157,Falako,Tasayi,Katsuma
c27ac2843998162a,T01,2026-03-12 07:39:00,90.5433128818273,148.1340218674676,S02157,Falako,Tasayi,Katsuma
7d42cb1ebd952780,T01,2026-03-12 07:40:00,67.5871623986752,151.83402186746758,S02157,Falako,Tasayi,Katsuma
f41f425f364d09a3,T01,2026-03-12 07:41:00,72.83320364646084,126.53402186746759,S02157,Falako,Tasayi,Katsuma
2b92679e194c2765,T01,2026-03-12 07:42:00,45.26342128959794,168.83402186746758,S02157,Falako,Tasayi,Katsuma
2de2c246b6671483,T01,2026-03-12 07:43:00,42.41043796839755,162.1340218674676,S02157,Falako,Tasayi,Katsuma
fbe86bb894e27814,T01,2026-03-12 07:44:00,30.11928337252439,123.63402186746758,S02157,Falako,Tasayi,Katsuma
cc3e411ffab16b11,T01,2026-03-12 07:45:00,84.38795769727251,155.7340218674676,S02157,Falako,Tasayi,Katsuma
551f08dea551b59c,T01,2026-03-12 07:46:00,54.14000431694562,137.53402186746757,S02157,Falako,Tasayi,Katsuma
82580abec2d1dd45,T01,2026-03-12 07:47:00,47.15430546534414,162.43402186746758,S02157,Falako,Tasayi,Katsuma
4f3daa1ad2954b07,T01,2026-03-12 07:48:00,45.466031045552086,160.93402186746758,S02157,Falako,Tasayi,Katsuma
0d0c05e99bf4ab03,T01,2026-03-12 07:49:00,66.95434244150556,156.6340218674676,S02157,Falako,Tasayi,Katsuma
4f1c9229a48c5d2e,T01,2026-03-12 07:50:00,67.92359342759633,138.2340218674676,S02157,Falako,Tasayi,Katsuma
7da01bb4e373ed33,T01,2026-03-12 07:51:00,62.37432071234286,131.6340218674676,S02157,Falako,Tasayi,Katsuma
38644d62bf1d6ecd,T01,2026-03-12 07:52:00,19.589824313922772,144.1340218674676,S02157,Falako,Tasayi,Katsuma
ae237948db039a2a,T01,2026-03-12 07:53:00,54.87218639791134,158.93402186746758,S02157,Falako,Tasayi,Katsuma
b02ed394bcf11cd5,T01,2026-03-12 07:54:00,32.325832865514876,129.7340218674676,S02157,Falako,Tasayi,Katsuma
b2baa9f50356f0e9,T01,2026-03-12 07:55:00,85.53598926500517,152.33402186746758,S02157,Falako,Tasayi,Katsuma
0b8afca5b986ccb9,T01,2026-03-12 07:56:00,113.11197383763319,141.03402186746757,S02157,Falako,Tasayi,Katsuma
3e8fb332da4491d4,T01,2026-03-12 08:05:00,172.55386400913753,207.3,S02134,Zarari,Tasayi,Katsuma
fb1dabb4fac3672c,T01,2026-03-12 08:06:00,78.14843205230497,176.1,S02134,Zarari,Tasayi,Katsuma
ebbd0e9d7b3bf80a,T01,2026-03-12 08:07:00,49.090748739931335,191.3,S02134,Zarari,Tasayi,Katsuma
d840d80b253929fa,T01,2026-03-12 08:08:00,82.89397213951264,202.5,S02134,Zarari,Tasayi,Katsuma
d2afe95df46908e5,T01,2026-03-12 11:25:00,164.96773341571134,179.0,S01597,Agshashi,Suwade,Katsuma
919bc2a164eddbc2,T01,2026-03-12 11:26:00,138.18668439940654,176.9,S01597,Agshashi,Suwade,Katsuma
705cdf64e6fd82ed,T01,2026-03-12 11:27:00,103.88212468339746,165.4,S01597,Agshashi,Suwade,Katsuma
c581882202141e13,T01,2026-03-12 11:28:00,103.52150989323961,187.6,S01597,Agshashi,Suwade,Katsuma
431178ac11047ec7,T01,2026-03-12 11:29:00,147.23106374899007,182.6,S01597,Agshashi,Suwade,Katsuma
7a78c1fdc4585a35,T01,2026-03-12 11:30:00,193.42735366756617,196.8,S01597,Agshashi,Suwade,Katsuma
3e6fed75747dba86,T01,2026-03-12 13:24:00,160.65273909720264,182.1,S01701,Dowami,Okriba,Ilela
77ba9cb3876ce2b8,T01,2026-03-12 13:37:00,106.9002211695009,135.74283694750625,S01672,Oklafa,Okriba,Ilela
03abd023d39cc25a,T01,2026-03-12 13:38:00,76.92820011449268,142.24283694750625,S01672,Oklafa,Okriba,Ilela
6507f2e4767635ef,T01,2026-03-12 13:39:00,101.13593774278519,134.54283694750626,S01672,Oklafa,Okriba,Ilela
6507f2e4767635ef,T01,2026-03-12 13:39:00,116.23261740935959,134.54283694750626,S01697,Birasa,Okriba,Ilela
9b4b824ebe5d286c,T01,2026-03-12 13:40:00,67.48190092183394,131.14283694750625,S01697,Birasa,Okriba,Ilela
2491ffadb96ac051,T01,2026-03-12 13:41:00,6.032681643741398,121.44283694750625,S01697,Birasa,Okriba,Ilela
d0439082c9dffcce,T01,2026-03-12 13:42:00,80.72215596330297,135.64283694750625,S01697,Birasa,Okriba,Ilela
c32a776d2b1efc3e,T01,2026-03-12 13:49:00,157.04744541732276,175.4,S01704,Ibzana,Okriba,Ilela
1b79a1172c977600,T01,2026-03-12 13:50:00,59.89174231290545,167.1,S01704,Ibzana,Okriba,Ilela
4c322ffc683fa63d,T01,2026-03-12 13:51:00,40.350468905068176,210.0,S01704,Ibzana,Okriba,Ilela
9c19d25d953f942b,T01,2026-03-12 13:52:00,58.43728023250793,164.1,S01704,Ibzana,Okriba,Ilela
3fb6a3a8999260b3,T01,2026-03-12 13:53:00,149.70453654122878,203.5,S01704,Ibzana,Okriba,Ilela
455dad3fd9536ff8,T01,2026-03-12 13:54:00,174.3390800791607,185.9,S01704,Ibzana,Okriba,Ilela
3ceff3a90c7f3571,T01,2026-03-12 18:19:00,187.22029206352275,201.5,D01432,Jiradu,Famade,Idi-Oro
3d85a39ee03eb13a,T01,2026-03-12 18:20:00,129.34071943330895,191.2,D01432,Jiradu,Famade,Idi-Oro
0a99709906e737a4,T01,2026-03-12 18:21:00,92.60503219633289,192.3,D01432,Jiradu,Famade,Idi-Oro
f47b1805f6cea337,T01,2026-03-12 18:22:00,150.1005134892059,172.4,D01432,Jiradu,Famade,Idi-Oro
e2558b04fd4b8e26,T01,2026-03-12 18:23:00,132.00360312005202,182.8,D01432,Jiradu,Famade,Idi-Oro
6b3e07a410a6b32c,T01,2026-03-13 07:30:00,3.988716382913895,174.5,S00059,Agwako,Ekngoyi,Idi-Oro
2ae622cf70b457c3,T01,2026-03-13 07:31:00,72.77067521300641,202.2,S00059,Agwako,Ekngoyi,Idi-Oro
